"editid","class","annotators","totalannotators"
38169,"regular",3,3
38171,"regular",3,3
38172,"regular",6,6
38173,"regular",5,6
38174,"regular",3,3
38179,"regular",3,3
38180,"regular",3,3
38181,"regular",3,3
38182,"regular",3,3
38183,"regular",3,3
38184,"regular",3,3
38185,"regular",3,3
38186,"regular",3,3
38191,"regular",3,3
38192,"regular",3,3
38193,"regular",3,3
38194,"regular",3,3
38195,"regular",3,3
38196,"vandalism",9,14
38197,"regular",3,3
38198,"regular",3,3
38203,"regular",3,3
38204,"regular",7,9
38205,"regular",3,3
38206,"regular",6,6
38207,"vandalism",5,6
38208,"regular",3,3
38209,"regular",3,3
38210,"regular",3,3
38215,"regular",3,3
38216,"vandalism",6,6
38217,"regular",3,3
38218,"regular",3,3
38219,"regular",3,3
38220,"regular",6,6
38221,"regular",3,3
38222,"regular",3,3
38223,"regular",7,8
38224,"regular",4,4
38225,"vandalism",7,7
38226,"regular",4,4
38227,"regular",3,3
38228,"regular",3,3
38229,"regular",9,11
38230,"regular",3,3
38231,"vandalism",8,11
38232,"regular",3,3
38233,"regular",3,3
38234,"regular",9,12
38239,"regular",3,3
38240,"regular",3,3
38241,"regular",3,3
38242,"regular",3,3
38243,"regular",3,3
38244,"vandalism",6,6
38245,"regular",3,3
38246,"vandalism",6,6
38247,"regular",4,4
38251,"vandalism",6,7
38252,"regular",4,4
38253,"regular",4,4
38254,"regular",4,4
38255,"regular",4,4
38256,"vandalism",7,10
38257,"regular",4,4
38258,"regular",4,4
38259,"regular",4,4
38263,"regular",3,3
38264,"regular",3,3
38265,"regular",3,3
38266,"regular",3,3
38267,"regular",3,3
38268,"regular",3,3
38269,"regular",3,3
38270,"regular",3,3
38275,"regular",5,5
38276,"regular",7,10
38277,"regular",3,3
38278,"regular",3,3
38279,"regular",5,6
38280,"regular",5,6
38281,"regular",5,6
38282,"vandalism",8,9
38287,"regular",3,3
38288,"regular",3,3
38289,"vandalism",8,9
38290,"regular",3,3
38291,"regular",5,6
38292,"regular",3,3
38293,"regular",3,3
38294,"regular",3,3
38299,"regular",3,3
38300,"regular",3,3
38301,"regular",3,3
38302,"regular",3,3
38303,"regular",3,3
38304,"regular",3,3
38305,"regular",3,3
38306,"regular",3,3
38311,"regular",3,3
38312,"regular",3,3
38313,"regular",7,7
38314,"regular",3,3
38315,"vandalism",5,6
38316,"regular",3,3
38317,"regular",3,3
38318,"regular",3,3
38323,"regular",3,3
38324,"regular",3,3
38325,"regular",3,3
38327,"vandalism",11,18
38328,"regular",3,3
38329,"regular",3,3
38330,"regular",6,6
38331,"regular",3,4
38335,"regular",3,3
38336,"regular",3,3
38337,"vandalism",5,6
38338,"regular",3,3
38339,"vandalism",6,6
38340,"regular",3,3
38341,"regular",3,3
38342,"regular",3,3
38343,"regular",3,4
38344,"regular",3,4
38345,"regular",4,4
38346,"regular",3,4
38347,"regular",3,3
38348,"vandalism",6,6
38349,"regular",3,3
38350,"regular",3,3
38351,"vandalism",7,7
38352,"regular",3,3
38353,"regular",3,3
38354,"regular",3,3
38359,"regular",3,3
38360,"regular",3,3
38361,"regular",3,3
38362,"regular",5,6
38363,"regular",7,10
38364,"regular",6,6
38365,"regular",5,6
38366,"regular",3,3
38371,"regular",3,3
38372,"regular",3,3
38373,"regular",3,3
38374,"regular",3,3
38375,"regular",5,6
38376,"regular",3,3
38377,"regular",3,3
38378,"regular",3,3
38379,"regular",4,4
38380,"vandalism",7,7
38381,"regular",4,4
38383,"regular",3,3
38384,"regular",3,3
38385,"regular",6,6
38386,"regular",3,3
38387,"regular",3,3
38388,"vandalism",8,9
38389,"regular",3,3
38390,"regular",3,3
38395,"regular",4,5
38396,"regular",3,3
38397,"regular",3,3
38398,"regular",3,3
38399,"regular",3,3
38400,"regular",3,3
38401,"regular",3,3
38402,"regular",5,5
38407,"regular",3,3
38408,"regular",3,3
38409,"regular",5,6
38410,"regular",3,3
38411,"regular",3,3
38412,"regular",3,3
38413,"regular",3,3
38414,"regular",3,3
38419,"regular",3,3
38420,"regular",3,3
38421,"regular",11,15
38422,"regular",3,3
38423,"regular",6,6
38424,"regular",6,8
38425,"regular",3,3
38426,"regular",3,3
38427,"regular",3,4
38431,"regular",3,3
38432,"regular",3,3
38433,"regular",3,3
38434,"regular",3,3
38435,"regular",3,3
38436,"regular",3,3
38437,"regular",5,6
38438,"regular",5,5
38439,"regular",3,4
38443,"regular",3,3
38444,"regular",3,3
38445,"vandalism",6,6
38446,"regular",3,3
38447,"regular",3,3
38448,"regular",3,3
38449,"regular",3,3
38450,"regular",3,3
38455,"vandalism",9,10
38456,"regular",3,3
38457,"regular",3,3
38458,"regular",3,3
38459,"regular",3,3
38460,"vandalism",6,6
38461,"regular",3,3
38462,"regular",3,3
38467,"regular",7,9
38468,"regular",3,3
38469,"regular",11,16
38470,"regular",3,3
38471,"regular",5,6
38472,"regular",7,9
38473,"regular",3,3
38474,"regular",3,3
38479,"regular",3,3
38480,"regular",3,3
38481,"regular",9,17
38482,"regular",6,6
38483,"regular",3,3
38484,"regular",3,3
38485,"regular",3,3
38486,"regular",3,3
38487,"regular",4,4
38488,"regular",3,4
38489,"regular",4,4
38490,"regular",4,4
38491,"regular",3,3
38492,"regular",3,3
38493,"regular",3,3
38494,"regular",3,3
38496,"regular",3,3
38498,"regular",3,3
38503,"regular",3,3
38504,"regular",3,3
38505,"regular",3,3
38506,"regular",3,3
38507,"regular",3,3
38508,"regular",3,3
38509,"regular",3,3
38510,"regular",3,3
38515,"regular",3,3
38517,"regular",3,3
38518,"regular",3,3
38519,"vandalism",8,9
38520,"regular",5,6
38521,"regular",3,3
38522,"regular",3,3
38527,"vandalism",6,6
38528,"regular",9,12
38529,"regular",11,16
38530,"regular",3,3
38531,"regular",3,3
38532,"regular",3,3
38533,"regular",3,3
38534,"regular",6,6
38539,"regular",3,3
38540,"regular",5,6
38541,"regular",3,3
38542,"regular",3,3
38543,"regular",3,3
38544,"regular",5,6
38545,"regular",3,3
38546,"regular",3,3
38551,"regular",3,3
38552,"regular",3,3
38553,"regular",5,6
38554,"vandalism",6,6
38555,"regular",3,3
38556,"vandalism",6,6
38557,"regular",5,6
38558,"regular",3,3
38563,"vandalism",12,18
38564,"regular",12,16
38565,"regular",3,3
38566,"vandalism",6,6
38567,"regular",3,3
38568,"vandalism",6,6
38569,"regular",3,3
38570,"regular",3,3
38571,"regular",4,4
38575,"regular",5,6
38576,"regular",3,3
38577,"regular",3,3
38578,"vandalism",6,6
38579,"regular",3,3
38580,"regular",3,3
38581,"regular",3,3
38582,"regular",3,3
38587,"regular",4,4
38588,"regular",4,4
38589,"regular",4,4
38590,"regular",4,4
38591,"regular",4,4
38592,"regular",4,4
38594,"regular",4,4
38595,"regular",12,17
38596,"regular",5,5
38597,"regular",3,4
38599,"regular",3,3
38600,"regular",3,3
38601,"regular",3,3
38602,"regular",3,3
38603,"regular",3,3
38604,"regular",3,3
38605,"regular",3,3
38606,"vandalism",5,6
38611,"regular",7,9
38612,"regular",3,3
38613,"regular",3,3
38614,"regular",6,6
38615,"regular",3,3
38616,"regular",3,3
38617,"regular",3,3
38618,"regular",3,3
38623,"regular",3,3
38624,"regular",3,3
38625,"regular",3,3
38626,"vandalism",5,6
38627,"regular",3,3
38628,"regular",3,3
38629,"vandalism",13,19
38630,"regular",3,3
38635,"regular",3,3
38636,"regular",3,3
38637,"regular",3,3
38638,"regular",3,3
38639,"regular",3,3
38640,"regular",3,3
38641,"regular",3,3
38642,"regular",3,3
38643,"regular",5,5
38647,"regular",3,3
38648,"regular",3,3
38649,"regular",5,6
38650,"vandalism",6,6
38651,"regular",3,3
38652,"regular",3,3
38653,"regular",3,3
38654,"regular",3,3
38659,"regular",3,3
38660,"vandalism",6,6
38661,"regular",3,3
38662,"regular",3,3
38663,"vandalism",8,17
38664,"regular",3,3
38665,"regular",3,3
38666,"regular",7,9
38671,"regular",6,6
38672,"regular",3,3
38673,"regular",3,3
38674,"regular",3,3
38675,"regular",3,3
38676,"regular",3,3
38677,"regular",3,3
38678,"regular",3,3
38683,"regular",3,3
38684,"regular",10,18
38685,"regular",3,3
38686,"regular",3,3
38687,"regular",6,7
38688,"regular",3,3
38689,"regular",3,3
38690,"vandalism",8,15
38691,"regular",3,4
38695,"regular",3,3
38696,"regular",3,3
38697,"regular",3,3
38698,"regular",3,3
38699,"vandalism",6,6
38700,"regular",3,3
38701,"regular",5,6
38702,"regular",3,3
38707,"regular",3,3
38708,"regular",5,6
38709,"regular",3,3
38710,"regular",3,3
38711,"regular",3,3
38712,"vandalism",5,6
38713,"regular",3,3
38714,"regular",3,3
38719,"regular",3,3
38720,"regular",5,6
38721,"vandalism",6,6
38722,"regular",3,3
38723,"regular",3,3
38724,"regular",3,3
38725,"vandalism",6,6
38726,"vandalism",6,6
38731,"regular",3,3
38732,"regular",3,3
38733,"regular",3,3
38734,"vandalism",6,6
38735,"regular",5,6
38736,"regular",3,3
38737,"regular",3,3
38738,"vandalism",8,9
38743,"regular",8,10
38744,"regular",5,6
38745,"regular",3,3
38746,"regular",3,3
38747,"regular",12,17
38748,"regular",3,3
38749,"regular",7,9
38750,"regular",13,17
38755,"regular",3,3
38756,"regular",4,5
38757,"regular",3,3
38758,"regular",3,3
38759,"regular",3,3
38760,"regular",3,3
38761,"regular",5,6
38762,"vandalism",6,6
38767,"regular",3,3
38768,"regular",5,6
38769,"regular",3,3
38770,"regular",3,3
38771,"regular",3,3
38772,"vandalism",7,9
38773,"regular",3,3
38774,"regular",3,3
38779,"regular",3,3
38780,"regular",3,3
38781,"vandalism",12,12
38782,"regular",5,6
38783,"regular",3,3
38784,"regular",13,23
38785,"regular",3,3
38786,"regular",9,12
38791,"regular",3,3
38792,"regular",3,3
38793,"regular",3,3
38794,"regular",3,3
38795,"regular",3,3
38796,"regular",3,3
38797,"regular",6,6
38798,"regular",5,6
38803,"regular",3,3
38804,"regular",3,3
38805,"regular",3,3
38806,"regular",3,3
38807,"regular",5,6
38808,"regular",6,7
38809,"regular",3,3
38810,"regular",10,18
38811,"regular",5,5
38812,"regular",4,4
38813,"regular",4,4
38814,"regular",4,4
38815,"regular",3,3
38816,"regular",6,6
38817,"regular",3,3
38818,"regular",3,3
38819,"regular",3,3
38820,"regular",3,3
38821,"regular",3,3
38827,"regular",3,3
38828,"regular",3,3
38829,"regular",5,6
38830,"regular",5,6
38831,"regular",6,6
38832,"regular",3,3
38833,"regular",3,3
38834,"vandalism",10,12
38839,"regular",3,3
38840,"regular",3,3
38841,"regular",3,3
38842,"regular",3,3
38843,"regular",3,3
38844,"regular",3,3
38845,"vandalism",9,12
38846,"regular",3,3
38847,"regular",4,4
38848,"regular",4,4
38849,"regular",4,4
38850,"regular",4,4
38851,"regular",3,3
38852,"regular",4,5
38853,"regular",3,3
38854,"vandalism",12,12
38855,"vandalism",9,17
38856,"regular",3,3
38857,"regular",3,3
38858,"regular",3,3
38863,"regular",5,6
38864,"regular",5,6
38865,"regular",3,3
38866,"regular",6,6
38867,"regular",3,3
38868,"regular",3,3
38869,"regular",5,6
38870,"regular",3,3
38871,"regular",4,4
38872,"regular",3,4
38875,"regular",3,3
38876,"regular",3,3
38877,"vandalism",15,25
38878,"regular",3,3
38879,"regular",3,3
38880,"regular",3,3
38881,"regular",3,3
38882,"regular",6,6
38887,"regular",3,3
38888,"regular",3,3
38889,"regular",3,3
38890,"vandalism",9,17
38891,"regular",3,3
38892,"regular",3,3
38893,"regular",3,3
38894,"regular",3,3
38899,"vandalism",11,12
38900,"vandalism",7,10
38901,"regular",3,3
38902,"regular",3,3
38903,"regular",3,3
38904,"regular",3,3
38905,"regular",3,3
38906,"vandalism",13,18
38911,"regular",3,3
38912,"regular",3,3
38913,"regular",9,12
38914,"regular",3,3
38915,"regular",3,3
38916,"regular",3,3
38917,"regular",3,3
38918,"regular",3,3
38919,"regular",3,3
38920,"vandalism",6,7
38921,"regular",4,4
38922,"regular",4,4
38923,"regular",3,3
38924,"regular",3,3
38925,"regular",3,3
38926,"regular",3,3
38927,"regular",3,3
38928,"regular",3,3
38929,"regular",3,3
38930,"regular",3,3
38935,"regular",3,3
38936,"regular",3,3
38937,"regular",6,6
38939,"regular",3,3
38940,"regular",3,3
38941,"regular",3,3
38942,"regular",3,3
38947,"regular",3,3
38948,"regular",3,3
38949,"regular",3,3
38950,"regular",3,3
38951,"vandalism",13,13
38952,"vandalism",7,9
38953,"regular",3,3
38954,"regular",3,3
38955,"regular",4,4
38956,"vandalism",6,6
38959,"regular",3,3
38960,"regular",5,6
38961,"regular",3,3
38962,"regular",3,3
38963,"vandalism",11,15
38964,"regular",3,3
38965,"regular",5,6
38971,"regular",3,3
38972,"regular",11,18
38973,"vandalism",12,12
38974,"regular",5,6
38975,"regular",3,3
38976,"regular",3,3
38977,"regular",5,6
38978,"regular",3,3
38979,"regular",4,4
38980,"regular",4,4
38981,"regular",4,4
38982,"regular",4,4
38983,"regular",5,6
38984,"regular",3,3
38985,"regular",3,3
38986,"regular",3,3
38987,"regular",3,3
38988,"regular",5,6
38989,"regular",3,3
38990,"regular",3,3
38995,"regular",3,3
38996,"regular",3,3
38997,"regular",3,3
38998,"vandalism",12,18
38999,"regular",3,3
39000,"regular",3,3
39001,"regular",11,16
39002,"regular",5,6
39003,"regular",4,4
39004,"vandalism",6,6
39005,"regular",4,4
39006,"regular",4,4
39007,"regular",3,3
39008,"regular",9,14
39009,"vandalism",15,15
39010,"regular",3,3
39011,"regular",3,3
39012,"regular",3,3
39013,"regular",3,3
39014,"regular",3,3
39015,"vandalism",7,7
39016,"regular",5,5
39017,"regular",9,15
39018,"regular",5,5
39019,"regular",7,9
39020,"regular",3,3
39021,"regular",5,6
39022,"regular",3,3
39023,"regular",3,3
39024,"regular",3,3
39025,"regular",9,12
39026,"regular",11,16
39031,"regular",3,3
39032,"vandalism",13,13
39033,"regular",7,7
39034,"regular",3,3
39035,"regular",3,3
39036,"regular",6,7
39037,"regular",3,3
39043,"regular",5,6
39044,"regular",3,3
39045,"regular",3,3
39046,"regular",3,3
39047,"regular",7,9
39048,"regular",3,3
39049,"regular",3,3
39050,"regular",3,3
39051,"regular",4,4
39052,"vandalism",8,15
39053,"regular",4,4
39055,"regular",3,3
39056,"regular",3,3
39057,"vandalism",9,16
39058,"regular",3,3
39059,"regular",3,3
39060,"regular",13,18
39061,"regular",5,6
39062,"regular",7,7
39067,"regular",10,20
39068,"regular",3,3
39069,"regular",3,3
39070,"regular",3,3
39073,"regular",3,3
39074,"regular",3,3
39079,"regular",3,3
39080,"regular",3,3
39081,"regular",3,3
39082,"regular",3,3
39083,"regular",7,9
39084,"regular",3,3
39085,"regular",3,3
39086,"regular",3,3
39091,"regular",3,3
39092,"regular",3,3
39093,"regular",3,3
39094,"regular",3,3
39095,"regular",3,3
39096,"regular",3,3
39097,"vandalism",12,12
39098,"regular",3,3
39103,"vandalism",12,13
39104,"regular",3,3
39105,"regular",5,6
39106,"regular",3,3
39107,"regular",3,3
39108,"regular",5,6
39109,"regular",3,3
39110,"regular",3,3
39116,"regular",7,10
39117,"regular",3,3
39118,"regular",3,3
39119,"regular",3,3
39120,"regular",3,3
39121,"regular",3,3
39122,"regular",3,3
39127,"vandalism",8,11
39128,"regular",3,3
39129,"regular",3,3
39130,"vandalism",13,13
39131,"regular",3,3
39132,"regular",3,3
39133,"regular",9,18
39134,"regular",3,3
39139,"regular",3,3
39140,"regular",3,3
39141,"regular",3,3
39142,"regular",7,9
39143,"regular",5,6
39144,"regular",3,3
39145,"regular",3,3
39146,"regular",3,3
39151,"regular",3,3
39152,"regular",6,6
39153,"regular",7,8
39154,"regular",3,3
39155,"regular",3,3
39156,"regular",5,6
39157,"regular",3,3
39158,"regular",3,3
39163,"regular",3,3
39164,"regular",3,3
39165,"regular",3,3
39166,"regular",6,6
39167,"regular",3,3
39168,"regular",3,3
39169,"regular",3,3
39170,"vandalism",12,12
39175,"regular",3,3
39176,"regular",3,3
39177,"vandalism",11,12
39178,"regular",5,6
39179,"regular",3,3
39180,"regular",3,3
39181,"regular",3,3
39182,"regular",3,3
39183,"regular",4,4
39187,"regular",3,3
39188,"regular",3,3
39189,"regular",3,3
39190,"regular",3,3
39191,"regular",6,6
39192,"regular",3,3
39193,"regular",3,3
39194,"regular",3,3
39199,"regular",3,3
39200,"regular",3,3
39201,"regular",3,3
39202,"regular",3,3
39203,"vandalism",12,13
39204,"regular",3,3
39205,"regular",3,3
39206,"regular",6,6
39211,"regular",3,3
39212,"regular",3,3
39213,"regular",3,3
39214,"regular",3,3
39215,"regular",3,3
39216,"regular",3,3
39217,"regular",3,3
39218,"regular",3,3
39223,"regular",3,3
39224,"regular",3,3
39225,"regular",3,3
39226,"regular",5,6
39227,"regular",11,18
39228,"regular",5,6
39229,"vandalism",11,16
39230,"vandalism",13,13
39235,"regular",5,6
39236,"regular",3,3
39237,"regular",3,3
39238,"regular",3,3
39239,"regular",5,6
39240,"regular",5,6
39241,"regular",3,3
39242,"regular",3,3
39247,"regular",6,6
39248,"regular",3,3
39249,"regular",3,3
39250,"regular",3,3
39251,"regular",3,3
39252,"regular",5,6
39253,"regular",5,6
39254,"regular",3,3
39255,"regular",3,4
39256,"regular",4,4
39257,"regular",4,4
39258,"vandalism",10,11
39259,"regular",3,3
39260,"vandalism",12,12
39261,"regular",5,6
39262,"regular",3,3
39263,"regular",5,6
39264,"vandalism",5,6
39265,"regular",3,3
39266,"regular",3,3
39271,"regular",5,6
39272,"regular",3,3
39273,"regular",11,15
39274,"regular",5,5
39275,"regular",3,3
39276,"regular",3,3
39277,"regular",3,3
39278,"regular",3,3
39283,"regular",3,3
39284,"regular",3,3
39285,"regular",3,3
39286,"regular",3,3
39287,"regular",3,3
39288,"regular",3,3
39290,"regular",7,9
39291,"regular",4,4
39292,"regular",4,4
39295,"regular",3,3
39296,"regular",5,6
39297,"regular",3,3
39298,"regular",3,3
39299,"regular",3,3
39300,"regular",3,3
39301,"regular",5,6
39302,"vandalism",13,13
39307,"regular",3,3
39308,"regular",3,3
39309,"regular",7,9
39310,"regular",3,3
39311,"vandalism",12,12
39312,"regular",5,5
39313,"regular",3,3
39314,"regular",5,7
39315,"regular",4,4
39316,"regular",4,4
39317,"vandalism",8,8
39318,"regular",4,4
39319,"regular",3,3
39320,"regular",3,3
39321,"regular",3,3
39322,"regular",3,3
39323,"regular",5,6
39324,"regular",6,7
39325,"regular",11,18
39326,"regular",3,3
39331,"regular",3,3
39332,"regular",3,3
39333,"regular",3,3
39334,"regular",3,3
39335,"regular",3,3
39336,"regular",3,3
39337,"regular",3,3
39338,"regular",3,3
39343,"regular",3,3
39344,"regular",3,3
39345,"regular",3,3
39346,"vandalism",11,18
39347,"regular",4,5
39348,"regular",3,3
39349,"regular",3,3
39350,"regular",3,3
39355,"vandalism",13,13
39356,"regular",3,3
39357,"regular",3,3
39358,"regular",3,3
39359,"regular",3,3
39360,"vandalism",12,12
39361,"regular",3,3
39362,"regular",3,3
39367,"regular",3,3
39368,"regular",3,3
39369,"regular",3,3
39370,"regular",6,6
39371,"regular",3,3
39372,"regular",3,3
39373,"vandalism",12,12
39374,"regular",3,3
39379,"regular",3,3
39380,"regular",3,3
39381,"regular",3,3
39382,"regular",3,3
39383,"regular",3,3
39384,"regular",3,3
39385,"regular",3,3
39386,"regular",3,3
39387,"regular",4,4
39388,"vandalism",7,10
39391,"vandalism",12,12
39392,"regular",9,12
39393,"regular",3,3
39394,"regular",5,6
39395,"regular",3,3
39396,"regular",3,3
39397,"regular",3,3
39398,"regular",3,3
39403,"vandalism",12,12
39404,"regular",3,3
39405,"regular",3,3
39406,"vandalism",12,12
39407,"regular",3,3
39408,"regular",3,3
39409,"regular",6,6
39410,"regular",3,3
39415,"regular",3,3
39416,"vandalism",9,12
39417,"regular",3,3
39418,"regular",4,5
39419,"regular",9,12
39420,"regular",3,3
39421,"regular",3,3
39422,"regular",3,3
39427,"regular",3,3
39428,"regular",7,9
39429,"vandalism",12,12
39430,"regular",5,5
39431,"regular",3,3
39432,"vandalism",10,18
39433,"regular",3,3
39434,"regular",7,9
39439,"regular",5,6
39440,"regular",3,3
39441,"regular",3,3
39442,"regular",3,3
39443,"regular",3,3
39444,"vandalism",11,16
39445,"regular",6,6
39446,"regular",3,3
39451,"regular",3,3
39452,"regular",3,3
39453,"regular",3,3
39454,"regular",3,3
39455,"regular",3,3
39456,"regular",3,3
39457,"regular",3,3
39458,"regular",3,3
39463,"regular",5,6
39464,"regular",3,3
39465,"vandalism",5,6
39466,"regular",3,3
39467,"regular",5,6
39468,"regular",3,3
39469,"regular",3,3
39470,"regular",3,3
39471,"regular",4,4
39472,"regular",3,4
39473,"regular",4,4
39474,"regular",4,4
39475,"regular",3,3
39476,"regular",3,3
39477,"regular",3,3
39478,"regular",3,3
39479,"regular",3,3
39480,"regular",3,3
39481,"regular",6,6
39482,"regular",3,3
39487,"regular",3,3
39488,"regular",3,3
39489,"regular",11,18
39490,"regular",3,3
39491,"vandalism",13,13
39492,"regular",5,6
39493,"regular",3,3
39494,"regular",5,6
39495,"regular",3,4
39499,"regular",3,3
39500,"regular",7,9
39501,"regular",3,3
39502,"regular",3,3
39503,"regular",3,3
39504,"regular",3,3
39505,"regular",3,3
39506,"regular",3,3
39507,"regular",3,4
39508,"regular",4,4
39509,"regular",4,4
39510,"regular",4,4
39511,"regular",5,6
39512,"regular",3,3
39513,"regular",6,7
39514,"regular",3,3
39515,"regular",3,3
39516,"regular",3,3
